"t"	"vt"	"alpha"	"beta"	"phi"	"theta"	"psi"	"p"	"q"	"r"	"x9"	"x10"	"alt"	"power"	"nz"	"ps"	"ny_r"
1.312999999999976e+01	-5.406815935657136e+00	1.067563132225664e-03	9.319329493593988e-08	-2.088200814774595e-05	-2.977586245225222e-03	7.470653491304188e-07	2.350670493333945e-05	3.802807410614987e-04	-2.557818029381521e-06	4.818051867313602e+02	-3.097158515081788e+02	1.907193794653134e+01	-1.828992073335755e-05	-4.587371067331800e-03	-8.406982760642915e-06	5.704269229866432e-07
1.313999999999976e+01	-5.404366425001716e+00	1.067260777784373e-03	1.058760045397397e-07	-2.065383677102233e-05	-2.973787209962704e-03	7.241557233236984e-07	2.319341353436098e-05	3.800471461905657e-04	-2.451279716912361e-06	4.817604193441804e+02	-3.096870671272441e+02	1.904701717959922e+01	-1.811039336589734e-05	-4.585919104900443e-03	-8.312994353989041e-06	5.683460406581737e-07
1.314999999999976e+01	-5.401919039647480e+00	1.066959198596245e-03	1.176076193870983e-07	-2.042868735686982e-05	-2.969990599859441e-03	7.022908326175255e-07	2.288550208696010e-05	3.798097143487499e-04	-2.346113836290757e-06	4.817156711557532e+02	-3.096582951704485e+02	1.902212529662013e+01	-1.793264907280548e-05	-4.584465790071407e-03	-8.220772516591748e-06	5.667052448760482e-07
1.315999999999976e+01	-5.399473778122400e+00	1.066658351932311e-03	1.284058023772417e-07	-2.020650687825527e-05	-2.966196454584383e-03	6.814547466762268e-07	2.258294145276533e-05	3.795684329941211e-04	-2.242436523872188e-06	4.816709421564161e+02	-3.096295356307530e+02	1.899726227442264e+01	-1.775667035304438e-05	-4.583011052530991e-03	-8.130276222816940e-06	5.654860815699072e-07
1.316999999999976e+01	-5.397030638952558e+00	1.066358195774513e-03	1.382892282933776e-07	-1.998724269053792e-05	-2.962404813755557e-03	6.616304383356683e-07	2.228569815199348e-05	3.793232995898454e-04	-2.140357441408274e-06	4.816262323364410e+02	-3.096007885010679e+02	1.897242808976905e+01	-1.758243986563589e-05	-4.581554829614767e-03	-8.041464340341654e-06	5.646700227756994e-07
1.317999999999976e+01	-5.394589620660851e+00	1.066058688879890e-03	1.472775160554796e-07	-1.977084257064463e-05	-2.958615716844352e-03	6.427998494884685e-07	2.199373452302538e-05	3.790743210533568e-04	-2.039979790386308e-06	4.815815416860253e+02	-3.095720537742470e+02	1.894762271933987e+01	-1.740994042761427e-05	-4.580097066071417e-03	-7.954295691653612e-06	5.642385026185837e-07
1.318999999999976e+01	-5.392150721765644e+00	1.065759790839435e-03	1.553911613799221e-07	-1.955725475463562e-05	-2.954829203085155e-03	6.249439567957295e-07	2.170700888505007e-05	3.788215132099050e-04	-1.941400337827122e-06	4.815368701952813e+02	-3.095433314430815e+02	1.892284613971755e+01	-1.723915501197737e-05	-4.578637713829325e-03	-7.868729113836519e-06	5.641729522315605e-07
1.319999999999976e+01	-5.389713940779450e+00	1.065461462132245e-03	1.626514699103540e-07	-1.934642797377225e-05	-2.951045311390281e-03	6.080428371620257e-07	2.142547570366698e-05	3.785649002659529e-04	-1.844709453262326e-06	4.814922178542254e+02	-3.095146215002937e+02	1.889809832737091e+01	-1.707006674572176e-05	-4.577176731758642e-03	-7.784723516659516e-06	5.644548335963175e-07
1.320999999999976e+01	-5.387279276207589e+00	1.065163664174747e-03	1.690804909734182e-07	-1.913831148891187e-05	-2.947264080270069e-03	5.920757328108980e-07	2.114908575877545e-05	3.783045142851957e-04	-1.749991156425490e-06	4.814475846527676e+02	-3.094859239385311e+02	1.887337925863899e+01	-1.690265890787161e-05	-4.575714085438040e-03	-7.702237938827404e-06	5.650656722553219e-07
1.321999999999976e+01	-5.384846726546875e+00	1.064866359365205e-03	1.747009520168770e-07	-1.893285512335128e-05	-2.943485547758069e-03	5.770211159042476e-07	2.087778631465868e-05	3.780403946841395e-04	-1.657323175371527e-06	4.814029705807002e+02	-3.094572387503594e+02	1.884868890971544e+01	-1.673691492759008e-05	-4.574249746916920e-03	-7.621231602419203e-06	5.659870888859265e-07
1.322999999999976e+01	-5.382416290284268e+00	1.064569511123483e-03	1.795361938712205e-07	-1.873000929396868e-05	-2.939709751341161e-03	5.628567525552384e-07	2.061152129163337e-05	3.777725877366138e-04	-1.566777014541172e-06	4.813583756276878e+02	-3.094285659282565e+02	1.882402725663245e+01	-1.657281838229345e-05	-4.572783694479443e-03	-7.541663965391339e-06	5.672008296937350e-07
1.323999999999976e+01	-5.379987965895638e+00	1.064273083926617e-03	1.836101068685389e-07	-1.852972504085404e-05	-2.935936727894613e-03	5.495597662044424e-07	2.035023143931308e-05	3.775011460947589e-04	-1.478418032540310e-06	4.813137997832562e+02	-3.093999054646068e+02	1.879939427524615e+01	-1.641035299589863e-05	-4.571315912405463e-03	-7.463494772212996e-06	5.686887956254256e-07
1.324999999999976e+01	-5.377561751844414e+00	1.063977043340168e-03	1.869470680097920e-07	-1.833195405509791e-05	-2.932166513621755e-03	5.371067001504046e-07	2.009385451048370e-05	3.772261283190470e-04	-1.392305528966480e-06	4.812692430367812e+02	-3.093712573516939e+02	1.877478994122052e+01	-1.624950263700510e-05	-4.569846390739263e-03	-7.386684102416957e-06	5.704330703428538e-07
1.325999999999976e+01	-5.375137646580404e+00	1.063681356045145e-03	1.895718791604887e-07	-1.813664870509188e-05	-2.928399143998410e-03	5.254735792642392e-07	1.984232543597101e-05	3.769475984270630e-04	-1.308492840176906e-06	4.812247053774796e+02	-3.093426215816954e+02	1.875021423001332e+01	-1.609025131724265e-05	-4.568375125050553e-03	-7.311192417226585e-06	5.724159469800908e-07
1.326999999999976e+01	-5.372715648538497e+00	1.063385989861324e-03	1.915097064547454e-07	-1.794376206102864e-05	-2.924634653721723e-03	5.146359706902539e-07	1.959557649952825e-05	3.766656254534038e-04	-1.227027443313317e-06	4.811801867943963e+02	-3.093139981466763e+02	1.872566711686102e+01	-1.593258318959175e-05	-4.566902116203087e-03	-7.236980604058450e-06	5.746199536327755e-07
1.327999999999976e+01	-5.370295756137506e+00	1.063090913766583e-03	1.927860209362278e-07	-1.775324791778106e-05	-2.920873076663420e-03	5.045690435060319e-07	1.935353751277178e-05	3.763802830236073e-04	-1.147951068316539e-06	4.811356872763968e+02	-3.092853870385829e+02	1.870114857676482e+01	-1.577648254679447e-05	-4.565427370124400e-03	-7.164010018970260e-06	5.770278775851115e-07
1.328999999999976e+01	-5.367877949927474e+00	1.062796127037911e-03	1.934324946917764e-07	-1.756503897278758e-05	-2.917114426225372e-03	4.952406129168030e-07	1.911609045835209e-05	3.760918212477542e-04	-1.071275828283379e-06	4.810912066204738e+02	-3.092567881253356e+02	1.867665835063540e+01	-1.562191905028772e-05	-4.563951720103307e-03	-7.092231412398632e-06	5.796211056902347e-07
1.329999999999976e+01	-5.365462219423970e+00	1.062501617884459e-03	1.934771234123160e-07	-1.737908111265112e-05	-2.913358721769013e-03	4.866225967434909e-07	1.888314083569143e-05	3.758004438644245e-04	-9.970194977644013e-07	4.810467447199594e+02	-3.092282013371561e+02	1.865219629678707e+01	-1.546887040845998e-05	-4.562475563856999e-03	-7.021602906476550e-06	5.823827321849190e-07
1.330999999999976e+01	-5.363048562791874e+00	1.062207362684606e-03	1.929448871108083e-07	-1.719533197726098e-05	-2.909605989706254e-03	4.786903541666320e-07	1.865461523662965e-05	3.755062865553001e-04	-9.252062343737808e-07	4.810023015611084e+02	-3.091996266643400e+02	1.862776238680842e+01	-1.531732176839384e-05	-4.560998891448037e-03	-6.952088920369713e-06	5.852971313191888e-07
1.331999999999976e+01	-5.360636978195979e+00	1.061913339093619e-03	1.918608278491181e-07	-1.701374997757491e-05	-2.905856255193613e-03	4.714191007580727e-07	1.843043865644466e-05	3.752094798289573e-04	-8.558554092693159e-07	4.809578771301845e+02	-3.091710640971897e+02	1.860335659228799e+01	-1.516725842286543e-05	-4.559521696295477e-03	-6.883654460206313e-06	5.883489985399813e-07
1.332999999999976e+01	-5.358227463800975e+00	1.061619525992498e-03	1.902500056486308e-07	-1.683429430655727e-05	-2.902109542178093e-03	4.647839537154163e-07	1.821053464306899e-05	3.749101493255031e-04	-7.889817394464409e-07	4.809134714134605e+02	-3.091425136260149e+02	1.857897888481428e+01	-1.501866580891448e-05	-4.558043974946219e-03	-6.816265145066387e-06	5.915233648140427e-07
1.333999999999976e+01	-5.355820017771433e+00	1.061325903439556e-03	1.881374559053724e-07	-1.665692494874332e-05	-2.898365873440560e-03	4.587599757016670e-07	1.799482544374886e-05	3.746084160922815e-04	-7.245954233138636e-07	4.808690843972173e+02	-3.091139752411328e+02	1.855462923597561e+01	-1.487152950642869e-05	-4.556565726861611e-03	-6.749887231135946e-06	5.948056098928244e-07
1.334999999999976e+01	-5.353414638271775e+00	1.061032452624113e-03	1.855481483292391e-07	-1.648160268845875e-05	-2.894625270636849e-03	4.533222172643270e-07	1.778323214899745e-05	3.743043968341534e-04	-6.627022792047701e-07	4.808247160677444e+02	-3.090854489328693e+02	1.853030761736017e+01	-1.472583523674183e-05	-4.555086954211973e-03	-6.684487634049540e-06	5.981814745337130e-07
1.335999999999976e+01	-5.351011323466266e+00	1.060739155822119e-03	1.825069474236538e-07	-1.630828911672566e-05	-2.890887754336838e-03	4.484457578115627e-07	1.757567483369927e-05	3.739982041404558e-04	-6.033038864845458e-07	4.807803664113401e+02	-3.090569346915584e+02	1.850601400055607e+01	-1.458156886124567e-05	-4.553607661681655e-03	-6.620033949447021e-06	6.016370716932122e-07
1.336999999999976e+01	-5.348610071519002e+00	1.060445996353876e-03	1.790385745187914e-07	-1.613694663688639e-05	-2.887153344061619e-03	4.441057451262799e-07	1.737207269523206e-05	3.736899466936843e-04	-5.463977289239721e-07	4.807360354143095e+02	-3.090284325075427e+02	1.848174835715131e+01	-1.443871638001563e-05	-4.552127856282867e-03	-6.556494471772274e-06	6.051588967088198e-07
1.337999999999976e+01	-5.346210880593870e+00	1.060152958543397e-03	1.751675713683936e-07	-1.596753846897830e-05	-2.883422058318984e-03	4.402774334021108e-07	1.717234418848391e-05	3.733797294538348e-04	-4.919773400141676e-07	4.806917230629662e+02	-3.089999423711740e+02	1.845751065873391e+01	-1.429726393044973e-05	-4.550647547180861e-03	-6.493838211343573e-06	6.087338364875694e-07
1.338999999999976e+01	-5.343813748854569e+00	1.059860027679583e-03	1.709182653171943e-07	-1.580002865289293e-05	-2.879693914637370e-03	4.369362197884042e-07	1.697640715764783e-05	3.730676538334649e-04	-4.400324499080967e-07	4.806474293436312e+02	-3.089714642728135e+02	1.843330087689198e+01	-1.415719778592100e-05	-4.549166745525884e-03	-6.432034909727057e-06	6.123491777201769e-07
1.339999999999976e+01	-5.341418674464582e+00	1.059567189978533e-03	1.663147360430606e-07	-1.563438205035466e-05	-2.875968929598369e-03	4.340576794342950e-07	1.678417896469030e-05	3.727538178499094e-04	-3.905491336815906e-07	4.806031542426334e+02	-3.089429982028322e+02	1.840911898321392e+01	-1.401850435444316e-05	-4.547685464291795e-03	-6.371055053446618e-06	6.159926141408224e-07
1.340999999999976e+01	-5.339025655587151e+00	1.059274432547601e-03	1.613807838751285e-07	-1.547056434575366e-05	-2.872247118867986e-03	4.316175990248267e-07	1.659557661439430e-05	3.724383162687351e-04	-3.435099606156853e-07	4.805588977463080e+02	-3.089145441516107e+02	1.838496494928848e+01	-1.388117017734934e-05	-4.546203718125655e-03	-6.310869886064967e-06	6.196522528533431e-07
1.341999999999976e+01	-5.336634690385312e+00	1.058981743350705e-03	1.561398996864930e-07	-1.530854204586967e-05	-2.868528497226688e-03	4.295920088049186e-07	1.641051687588892e-05	3.721212407317981e-04	-2.988941442103739e-07	4.805146598409984e+02	-3.088861021095404e+02	1.836083874670503e+01	-1.374518192798385e-05	-4.544721523203316e-03	-6.251451418672108e-06	6.233166197457621e-07
1.342999999999976e+01	-5.334245777021833e+00	1.058689111174807e-03	1.506152363573894e-07	-1.514828247852263e-05	-2.864813078598412e-03	4.279572130896842e-07	1.622891640058554e-05	3.718026798760343e-04	-2.566776926496154e-07	4.804704405130539e+02	-3.088576720670224e+02	1.833674034705375e+01	-1.361052641040668e-05	-4.543238897094085e-03	-6.192772438818897e-06	6.269746640154632e-07
1.343999999999976e+01	-5.331858913659259e+00	1.058396525597369e-03	1.448295818022713e-07	-1.498975379018789e-05	-2.861100876078549e-03	4.266898192622336e-07	1.605069183644783e-05	3.714827194403127e-04	-2.168335594456694e-07	4.804262397488311e+02	-3.088292540144697e+02	1.831266972192581e+01	-1.347719055811074e-05	-4.541755858626345e-03	-6.134806517934646e-06	6.306157618285152e-07
1.344999999999976e+01	-5.329474098459871e+00	1.058103976955191e-03	1.388053335517856e-07	-1.483292494261335e-05	-2.857391901961075e-03	4.257667652626296e-07	1.587575993853382e-05	3.711614423645677e-04	-1.793317940012189e-07	4.803820575346927e+02	-3.088008479423048e+02	1.828862684291369e+01	-1.334516143275189e-05	-4.540272427768097e-03	-6.077528017268849e-06	6.342297191367572e-07
1.345999999999976e+01	-5.327091329585715e+00	1.057811456314141e-03	1.325644748782877e-07	-1.467776570847620e-05	-2.853686167764804e-03	4.251653455740849e-07	1.570403767575344e-05	3.708389288802669e-04	-1.441396918359158e-07	4.803378938570086e+02	-3.087724538409630e+02	1.826461168161146e+01	-1.321442622289111e-05	-4.538788625508744e-03	-6.020912092398070e-06	6.378067736774007e-07
1.346999999999976e+01	-5.324710605198592e+00	1.057518955439654e-03	1.261285524513595e-07	-1.452424666611794e-05	-2.849983684258883e-03	4.248632357148493e-07	1.553544233379489e-05	3.705152565950506e-04	-1.112219442345357e-07	4.802937487021542e+02	-3.087440717008899e+02	1.824062420961502e+01	-1.308497224274926e-05	-4.537304473744258e-03	-5.964934696340215e-06	6.413375961800010e-07
1.347999999999976e+01	-5.322331923460053e+00	1.057226466768388e-03	1.195186555076380e-07	-1.437233919339586e-05	-2.846284461487611e-03	4.248385152464586e-07	1.536989161418117e-05	3.701905005668373e-04	-8.054078708293654e-08	4.802496220565116e+02	-3.087157015125435e+02	1.821666439852248e+01	-1.295678693097404e-05	-4.535819995176285e-03	-5.909572581319069e-06	6.448132908063297e-07
1.348999999999976e+01	-5.319955282531425e+00	1.056933983380564e-03	1.127553965172617e-07	-1.422201546068958e-05	-2.842588508794546e-03	4.250696893111689e-07	1.520730372942395e-05	3.698647333779614e-04	-5.205614866774451e-08	4.802055139064687e+02	-3.086873432663934e+02	1.819273221993448e+01	-1.282985784941892e-05	-4.534335213209173e-03	-5.854803299222751e-06	6.482253948490493e-07
1.349999999999976e+01	-5.317580680573793e+00	1.056641498973348e-03	1.058588933273238e-07	-1.407324842310141e-05	-2.838895834846025e-03	4.255357087134471e-07	1.504759749425165e-05	3.695380252000134e-04	-2.572579622547721e-08	4.801614242384193e+02	-3.086589969529214e+02	1.816882764545448e+01	-1.270417268193421e-05	-4.532850151858669e-03	-5.800605200800502e-06	6.515658777154091e-07
1.350999999999976e+01	-5.315208115748023e+00	1.056349007834700e-03	9.884875276089581e-08	-1.392601181188914e-05	-2.835206447654094e-03	4.262159885623316e-07	1.489069241289422e-05	3.692104438564587e-04	-1.505481036358661e-09	4.801173530387630e+02	-3.086306625626214e+02	1.814495064668925e+01	-1.257971923316993e-05	-4.531364835658164e-03	-5.746957433642670e-06	6.548271392225316e-07
1.351999999999976e+01	-5.312837586214773e+00	1.056056504818005e-03	9.174405564847731e-08	-1.378028012516991e-05	-2.831520354598905e-03	4.270904254933372e-07	1.473650876241532e-05	3.688820548793942e-04	2.065091813192762e-08	4.800733002939048e+02	-3.086023400859996e+02	1.812110119524915e+01	-1.245648542739039e-05	-4.529879289576072e-03	-5.693839938989254e-06	6.580020072309580e-07
1.352999999999976e+01	-5.310469090134505e+00	1.055763985317870e-03	8.456334326711659e-08	-1.363602861793378e-05	-2.827837562450575e-03	4.281394134903223e-07	1.458496767208891e-05	3.685529215651211e-04	4.079125341617357e-08	4.800292659902561e+02	-3.085740295135752e+02	1.809727926274858e+01	-1.233445930730055e-05	-4.528393538936651e-03	-5.641233447412835e-06	6.610837346435593e-07
1.353999999999976e+01	-5.308102625667501e+00	1.055471445245926e-03	7.732460516090767e-08	-1.349323329140508e-05	-2.824158077390587e-03	4.293438583294011e-07	1.443599119882328e-05	3.682231050238767e-04	5.896496826045899e-08	4.799852501142325e+02	-3.085457308358798e+02	1.807348482080639e+01	-1.221362903288376e-05	-4.526907609343545e-03	-5.589119473421740e-06	6.640659957966957e-07
1.354999999999976e+01	-5.305738190973868e+00	1.055178881007830e-03	7.004526831518089e-08	-1.335187088178990e-05	-2.820481905032715e-03	4.306851906685431e-07	1.428950239864383e-05	3.678926642312591e-04	7.522295999616209e-08	4.799412526522564e+02	-3.085174440434579e+02	1.804971784104628e+01	-1.209398288025091e-05	-4.525421526608772e-03	-5.537480309029846e-06	6.669428822709422e-07
1.355999999999976e+01	-5.303375784213564e+00	1.054886289480661e-03	6.274218765536587e-08	-1.321191884844753e-05	-2.816809050443477e-03	4.321453778079672e-07	1.414542539425030e-05	3.675616560717125e-04	8.961744475548321e-08	4.798972735907543e+02	-3.084891691268674e+02	1.802597829509725e+01	-1.197550924050102e-05	-4.523935316686933e-03	-5.486299016339316e-06	6.697088981485057e-07
1.356999999999976e+01	-5.301015403546415e+00	1.054593667991018e-03	5.543163784026962e-08	-1.307335536152306e-05	-2.813139518162195e-03	4.337069341478104e-07	1.400368543867005e-05	3.672301353856552e-04	1.022018248653732e-07	4.798533129161586e+02	-3.084609060766786e+02	1.800226615459403e+01	-1.185819661859286e-05	-4.522449005610732e-03	-5.435559419182515e-06	6.723589547444692e-07
1.357999999999975e+01	-5.298657047132141e+00	1.054301014293687e-03	4.812930631841923e-08	-1.293615928907872e-05	-2.809473312220625e-03	4.353529303708257e-07	1.386420897503695e-05	3.668981550101721e-04	1.130305588595298e-07	4.798093706149070e+02	-3.084326548834758e+02	1.797858139117757e+01	-1.174203363222775e-05	-4.520962619434493e-03	-5.385246093869684e-06	6.748883648390402e-07
1.358999999999975e+01	-5.296300713130356e+00	1.054008326550832e-03	4.085028761502982e-08	-1.280031018376011e-05	-2.805810436162176e-03	4.370670013790581e-07	1.372692369252821e-05	3.665657658227809e-04	1.221590342367005e-07	4.797654466734412e+02	-3.084044155378559e+02	1.795492397649544e+01	-1.162700901074329e-05	-4.519476184175017e-03	-5.335344359088293e-06	6.772928364377813e-07
